,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_3,diff_2,diff_4,label_0,label_1,label_2,label_3,len_path8,len_path7,len_path9,len_path11,len_path12,ann_shorter_1,ann_longer_1,len_path14,ann_longer_3,diff_1,ann_shorter_3,len_path6,len_path4,ann_shorter_2,ann_longer_2,diff_6,diff_5,len_path10,ann_longer_0,ann_shorter_4,ann_longer_4,len_path5,len_path13,diff_7,ann_shorter_5,ann_longer_5,diff_8,ann_shorter_7,diff_10,ann_longer_6,ann_shorter_6,diff_9,len_path15
1587734940.0,2020-04-24 13:29:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,5,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587735000.0,2020-04-24 13:30:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,5,0,0,2,set(),24309,1,1,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587735060.0,2020-04-24 13:31:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,6,1,0,66,{'49.205.77.0/24'},24309,12,53,0,set(),4.0,4.0,1.0,0,0,0,0,7.0,3.0,1.0,,,1.0,3.0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,5.0,1.0,,,,,,,,,,,,,
1587735120.0,2020-04-24 13:32:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,6,1,0,122,{'106.51.152.0/24'},24309,17,105,1,{'49.205.84.0/22'},8.0,5.0,1.0,0,0,0,0,7.0,3.0,1.0,,,1.0,6.0,,,2.0,1.0,4.0,1.0,4.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
1587735180.0,2020-04-24 13:33:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,7,0,0,125,set(),24309,6,118,0,set(),1.0,1.0,2.0,0,0,0,0,2.0,2.0,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
1587735240.0,2020-04-24 13:34:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,25,set(),24309,5,20,0,set(),1.0,1.0,3.0,0,0,0,0,1.0,1.0,,,,,,1.0,3.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
1587735300.0,2020-04-24 13:35:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587735360.0,2020-04-24 13:36:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,3,set(),24309,3,0,0,set(),,,2.0,0,0,0,0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587735420.0,2020-04-24 13:37:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587735480.0,2020-04-24 13:38:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,7,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587735540.0,2020-04-24 13:39:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587735600.0,2020-04-24 13:40:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587735660.0,2020-04-24 13:41:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,65,set(),24309,4,61,0,set(),2.0,1.0,1.0,0,0,0,0,1.0,2.0,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1587735720.0,2020-04-24 13:42:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587735780.0,2020-04-24 13:43:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,7,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587735840.0,2020-04-24 13:44:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,7,0,0,4,set(),24309,3,1,0,set(),,,2.0,0,0,0,0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
1587735900.0,2020-04-24 13:45:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,7,0,0,2,set(),24309,1,1,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587735960.0,2020-04-24 13:46:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,8,0,0,34,set(),24309,3,30,0,set(),,1.0,2.0,0,0,0,0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
1587736020.0,2020-04-24 13:47:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587736080.0,2020-04-24 13:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587736140.0,2020-04-24 13:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587736200.0,2020-04-24 13:50:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,33,set(),24309,5,28,0,set(),,4.0,1.0,0,0,0,0,2.0,,,,,,,1.0,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
1587736260.0,2020-04-24 13:51:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,137,set(),24309,10,127,0,set(),4.0,1.0,4.0,0,0,0,0,4.0,2.0,2.0,1.0,,2.0,3.0,,,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,
1587736320.0,2020-04-24 13:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587736380.0,2020-04-24 13:53:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,3,set(),24309,2,1,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587736440.0,2020-04-24 13:54:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587736500.0,2020-04-24 13:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587736560.0,2020-04-24 13:56:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,42,set(),24309,4,38,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587736620.0,2020-04-24 13:57:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587736680.0,2020-04-24 13:58:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587736740.0,2020-04-24 13:59:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587736800.0,2020-04-24 14:00:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587736860.0,2020-04-24 14:01:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,10,set(),24309,4,6,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587736920.0,2020-04-24 14:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587736980.0,2020-04-24 14:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587737040.0,2020-04-24 14:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587737100.0,2020-04-24 14:05:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,6,set(),24309,4,2,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587737160.0,2020-04-24 14:06:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587737220.0,2020-04-24 14:07:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587737280.0,2020-04-24 14:08:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587737340.0,2020-04-24 14:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587737400.0,2020-04-24 14:10:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,39,set(),24309,4,35,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587737460.0,2020-04-24 14:11:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,48,set(),24309,3,45,0,set(),2.0,,,0,0,0,0,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
1587737520.0,2020-04-24 14:12:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587737580.0,2020-04-24 14:13:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587737640.0,2020-04-24 14:14:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587737700.0,2020-04-24 14:15:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,6,set(),24309,2,4,0,set(),1.0,,,0,0,0,0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587737760.0,2020-04-24 14:16:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587737820.0,2020-04-24 14:17:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587737880.0,2020-04-24 14:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,0,1,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587737940.0,2020-04-24 14:19:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587738000.0,2020-04-24 14:20:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587738060.0,2020-04-24 14:21:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,6,set(),24309,4,2,0,set(),2.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587738120.0,2020-04-24 14:22:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587738180.0,2020-04-24 14:23:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587738240.0,2020-04-24 14:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587738300.0,2020-04-24 14:25:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587738360.0,2020-04-24 14:26:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,34,set(),24309,7,27,0,set(),2.0,1.0,3.0,0,0,0,0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
1587738420.0,2020-04-24 14:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587738480.0,2020-04-24 14:28:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587738540.0,2020-04-24 14:29:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587738600.0,2020-04-24 14:30:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587738660.0,2020-04-24 14:31:00,12,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,3,set(),24309,3,0,0,set(),1.0,,,0,0,0,0,1.0,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1587738720.0,2020-04-24 14:32:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.77.0/24'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587738780.0,2020-04-24 14:33:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
1587738840.0,2020-04-24 14:34:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,4,set(),24309,3,1,0,set(),,1.0,2.0,0,0,0,0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
1587738900.0,2020-04-24 14:35:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587738960.0,2020-04-24 14:36:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,3,set(),24309,3,0,0,set(),,,1.0,0,0,0,0,,,,2.0,,2.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
1587739020.0,2020-04-24 14:37:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,8,0,0,22,set(),24309,2,20,2,"{'49.205.84.0/22', '49.205.77.0/24'}",,1.0,1.0,0,0,0,0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
1587739080.0,2020-04-24 14:38:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587739140.0,2020-04-24 14:39:00,12,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,2,0,0,set(),,,,0,0,0,0,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
1587739200.0,2020-04-24 14:40:00,13,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
1587739260.0,2020-04-24 14:41:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,2,0,0,set(),,1.0,1.0,0,0,0,0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587739320.0,2020-04-24 14:42:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,3,set(),24309,2,1,1,{'49.205.84.0/22'},,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587739380.0,2020-04-24 14:43:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587739440.0,2020-04-24 14:44:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587739500.0,2020-04-24 14:45:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,2,0,0,set(),,,,0,0,0,0,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
1587739560.0,2020-04-24 14:46:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,138,set(),24309,9,129,0,set(),3.0,1.0,3.0,0,0,0,0,3.0,2.0,2.0,,,2.0,2.0,,,1.0,,,,1.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
1587739620.0,2020-04-24 14:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587739680.0,2020-04-24 14:48:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,1.0,,0,0,0,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1587739740.0,2020-04-24 14:49:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587739800.0,2020-04-24 14:50:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587739860.0,2020-04-24 14:51:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,6,set(),24309,4,2,1,{'49.205.84.0/22'},1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587739920.0,2020-04-24 14:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587739980.0,2020-04-24 14:53:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587740040.0,2020-04-24 14:54:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587740100.0,2020-04-24 14:55:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587740160.0,2020-04-24 14:56:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,3,set(),24309,2,1,0,set(),1.0,,,0,0,0,0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587740220.0,2020-04-24 14:57:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587740280.0,2020-04-24 14:58:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587740340.0,2020-04-24 14:59:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587740400.0,2020-04-24 15:00:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587740460.0,2020-04-24 15:01:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,4,set(),24309,4,0,0,set(),2.0,,2.0,0,0,0,0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587740520.0,2020-04-24 15:02:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,8,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587740580.0,2020-04-24 15:03:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587740640.0,2020-04-24 15:04:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587740700.0,2020-04-24 15:05:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587740760.0,2020-04-24 15:06:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,8,set(),24309,6,2,0,set(),2.0,1.0,3.0,0,0,0,0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587740820.0,2020-04-24 15:07:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,24,set(),24309,2,22,0,set(),,2.0,,0,0,0,0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
1587740880.0,2020-04-24 15:08:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,8,0,0,8,set(),24309,1,7,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
