,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_1,diff_3,diff_2,diff_7,label_0,label_1,label_2,label_3,len_path4,len_path5,len_path2,len_path9,len_path3,ann_shorter_3,ann_shorter_6,ann_longer_1,ann_longer_2,ann_longer_0,ann_longer_4,diff_4,len_path6,ann_shorter_2,ann_shorter_1,ann_longer_3,len_path7,ann_longer_6,diff_6,ann_shorter_4,ann_longer_7,diff_5,ann_shorter_5,ann_longer_5,len_path8,len_path10,diff_8,ann_shorter_7,len_path11,len_path12,diff_9,diff_11,len_path13,ann_shorter_9,ann_longer_8,ann_shorter_8,diff_10,diff_12,len_path14,ann_longer_9,ann_longer_10,ann_longer_11,ann_longer_12,diff_13,len_path15,ann_shorter_10
1587733320.0,2020-04-24 13:02:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,17,1,185,1,0,57,{'162.158.147.0/24'},13335,13,43,11,"{'162.158.60.0/22', '108.162.219.0/24', '198.41.235.0/24', '8.44.2.0/24', '108.162.218.0/24', '162.158.232.0/22', '103.21.244.0/24', '173.245.52.0/24', '8.46.116.0/24', '172.68.112.0/22', '199.27.132.0/24'}",7.0,2.0,1.0,,0,0,0,0,2.0,1.0,2.0,,7.0,2.0,,5.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587733380.0,2020-04-24 13:03:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,7,192,0,0,618,set(),13335,64,547,1,{'8.44.0.0/24'},24.0,11.0,23.0,2.0,0,0,0,0,34.0,11.0,4.0,1.0,17.0,3.0,2.0,20.0,6.0,15.0,1.0,1.0,2.0,4.0,10.0,2.0,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
1587733440.0,2020-04-24 13:04:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,22,2,194,0,0,378,set(),13335,80,296,8,"{'162.158.114.0/24', '162.158.134.0/24', '162.158.133.0/24', '162.158.112.0/24', '8.43.224.0/24', '162.158.113.0/24', '103.21.244.0/24', '162.158.132.0/24'}",38.0,16.0,25.0,1.0,0,0,0,0,43.0,15.0,3.0,,17.0,,,25.0,1.0,26.0,,,4.0,4.0,23.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587733500.0,2020-04-24 13:05:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,195,0,0,105,set(),13335,8,96,0,set(),8.0,,,,0,0,0,0,4.0,1.0,1.0,,2.0,,,4.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733560.0,2020-04-24 13:06:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,9,204,0,0,208,set(),13335,33,166,1,{'103.21.244.0/24'},17.0,5.0,11.0,,0,0,0,0,14.0,5.0,5.0,,18.0,,,9.0,3.0,5.0,,,,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733620.0,2020-04-24 13:07:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,8,212,0,0,531,set(),13335,66,457,2,"{'103.21.244.0/24', '172.64.160.0/20'}",48.0,2.0,16.0,,0,0,0,0,37.0,10.0,2.0,,25.0,,,17.0,6.0,30.0,,,,4.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733680.0,2020-04-24 13:08:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,213,0,0,92,set(),13335,15,76,0,set(),9.0,4.0,2.0,,0,0,0,0,5.0,2.0,,,9.0,,,5.0,,3.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733740.0,2020-04-24 13:09:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,213,0,0,55,set(),13335,24,31,0,set(),13.0,1.0,10.0,,0,0,0,0,11.0,2.0,1.0,,10.0,,,5.0,2.0,12.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733800.0,2020-04-24 13:10:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,4,0,213,0,0,25,set(),13335,7,18,4,"{'8.20.122.0/24', '8.9.231.0/24', '103.21.244.0/24', '8.46.114.0/24'}",4.0,,3.0,,0,0,0,0,4.0,,1.0,,2.0,,,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733860.0,2020-04-24 13:11:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,317,1,214,3,0,428,"{'104.28.16.0/20', '104.28.0.0/20', '104.27.160.0/20'}",13335,29,398,315,"{'104.27.32.0/20', '104.24.32.0/20', '162.159.9.0/24', '162.159.216.0/21', '162.159.14.0/24', '172.65.144.0/20', '104.22.16.0/20', '104.28.144.0/20', '162.159.64.0/20', '104.27.112.0/20', '8.44.2.0/24', '104.27.0.0/20', '104.20.80.0/20', '64.179.227.0/24', '104.28.176.0/20', '162.159.16.0/24', '104.20.16.0/20', '104.24.160.0/20', '104.19.224.0/20', '104.24.176.0/20', '172.65.160.0/20', '104.19.176.0/20', '162.159.0.0/20', '104.17.48.0/20', '104.16.176.0/20', '162.159.0.0/24', '104.27.144.0/20', '162.159.48.0/20', '198.41.214.0/23', '8.14.203.0/24', '162.159.42.0/23', '103.21.244.0/24', '104.20.160.0/20', '162.159.28.0/24', '162.159.17.0/24', '104.24.0.0/20', '104.25.208.0/20', '104.20.48.0/20', '104.25.176.0/20', '162.159.192.0/22', '162.159.4.0/24', '198.41.223.0/24', '108.162.192.0/20', '104.28.240.0/20', '172.65.64.0/20', '162.159.128.0/19', '172.64.38.0/24', '104.16.192.0/20', '104.28.160.0/19', '1.0.0.0/24', '173.245.63.0/24', '104.28.192.0/19', '162.159.200.0/24', '162.159.3.0/24', '104.28.96.0/19', '108.162.196.0/24', '172.65.128.0/20', '104.16.96.0/20', '104.20.176.0/20', '104.28.128.0/19', '104.24.48.0/20', '104.20.144.0/20', '104.25.240.0/20', '104.19.0.0/20', '104.31.240.0/20', '162.159.40.0/23', '104.28.48.0/20', '104.25.16.0/20', '172.68.112.0/22', '104.27.96.0/20', '162.159.31.0/24', '104.22.48.0/20', '104.27.176.0/20', '104.19.240.0/20', '104.25.224.0/20', '104.28.80.0/20', '162.159.32.0/20', '162.159.19.0/24', '141.101.114.0/23', '104.16.144.0/20', '162.159.18.0/24', '104.18.32.0/20', '104.17.240.0/20', '162.158.76.0/22', '104.20.64.0/20', '104.22.32.0/20', '104.24.112.0/20', '173.245.49.0/24', '64.179.228.0/24', '172.68.16.0/21', '104.31.176.0/20', '162.159.132.0/24', '104.17.32.0/20', '198.41.220.0/23', '104.25.144.0/20', '104.18.112.0/20', '172.69.160.0/24', '104.17.112.0/20', '104.20.192.0/20', '172.68.64.0/22', '198.41.208.0/23', '104.27.128.0/19', '172.65.176.0/20', '172.64.33.0/24', '172.65.0.0/20', '104.17.176.0/20', '172.64.96.0/20', '104.18.192.0/20', '68.67.65.0/24', '104.31.160.0/19', '104.18.96.0/20', '173.245.54.0/24', '104.23.112.0/20', '104.18.160.0/20', '104.16.208.0/20', '162.159.15.0/24', '162.159.7.0/24', '198.41.192.0/21', '104.25.80.0/20', '172.64.160.0/20', '104.18.16.0/20', '172.69.60.0/22', '8.31.161.0/24', '104.25.160.0/20', '172.65.224.0/20', '104.25.96.0/20', '104.18.0.0/20', '104.17.160.0/20', '104.19.144.0/20', '172.64.128.0/20', '162.159.10.0/24', '162.159.30.0/24', '104.20.32.0/20', '162.159.25.0/24', '104.16.48.0/20', '104.31.144.0/20', '141.101.112.0/20', '172.65.32.0/20', '104.31.192.0/19', '104.16.112.0/20', '104.31.128.0/19', '172.65.192.0/20', '104.19.32.0/20', '104.27.192.0/20', '104.16.0.0/20', '104.28.112.0/20', '172.64.0.0/16', '104.20.96.0/20', '172.65.208.0/20', '162.159.36.0/24', '198.41.212.0/24', '104.17.192.0/20', '104.27.16.0/20', '141.101.120.0/22', '104.18.144.0/20', '172.65.16.0/20', '104.24.144.0/20', '162.159.24.0/24', '104.19.64.0/20', '104.28.0.0/19', '104.19.128.0/20', '162.159.21.0/24', '190.93.244.0/22', '104.28.96.0/20', '104.20.0.0/20', '162.159.11.0/24', '104.28.224.0/20', '172.64.192.0/20', '104.18.128.0/20', '162.159.23.0/24', '104.28.64.0/20', '162.159.46.0/24', '104.19.192.0/20', '104.24.224.0/20', '172.68.24.0/22', '104.24.192.0/20', '8.31.160.0/24', '104.17.128.0/20', '104.28.192.0/20', '198.217.251.0/24', '172.64.32.0/20', '8.36.217.0/24', '104.25.32.0/20', '104.27.128.0/20', '104.24.96.0/20', '104.31.192.0/20', '104.20.240.0/20', '104.18.32.0/19', '8.14.201.0/24', '104.17.16.0/20', '104.24.96.0/19', '162.159.12.0/24', '172.68.29.0/24', '104.17.0.0/20', '172.64.32.0/24', '190.93.240.0/20', '162.159.5.0/24', '1.1.1.0/24', '162.159.16.0/20', '104.24.240.0/20', '162.159.32.0/23', '104.18.224.0/20', '104.31.0.0/20', '162.159.20.0/24', '104.19.208.0/20', '172.64.176.0/20', '172.65.0.0/19', '104.24.64.0/20', '162.247.243.0/24', '104.23.128.0/20', '104.18.240.0/20', '104.25.0.0/20', '104.31.64.0/20', '23.227.38.0/23', '104.28.64.0/19', '172.64.34.0/24', '173.245.58.0/24', '162.159.8.0/24', '104.24.80.0/20', '104.19.80.0/20', '104.23.96.0/20', '104.20.112.0/20', '104.28.32.0/20', '104.16.240.0/20', '141.101.112.0/23', '104.17.224.0/20', '172.64.36.0/23', '162.159.34.0/23', '108.162.193.0/24', '108.162.195.0/24', '64.68.192.0/24', '162.251.82.0/24', '104.25.48.0/20', '162.159.29.0/24', '104.18.176.0/20', '104.31.128.0/20', '104.17.80.0/20', '104.22.0.0/20', '172.68.28.0/24', '104.19.16.0/20', '104.27.64.0/20', '104.19.96.0/20', '162.159.2.0/24', '172.64.64.0/20', '172.64.112.0/20', '104.31.224.0/20', '104.17.64.0/20', '104.17.96.0/20', '172.65.112.0/20', '104.31.64.0/19', '104.28.32.0/19', '104.31.160.0/20', '104.20.208.0/20', '198.41.211.0/24', '104.16.128.0/20', '104.18.48.0/20', '104.31.224.0/19', '162.159.208.0/22', '172.65.32.0/19', '104.31.208.0/20', '162.159.6.0/24', '104.16.0.0/12', '104.28.224.0/19', '104.20.224.0/20', '104.16.64.0/20', '172.65.240.0/20', '104.20.128.0/20', '104.27.160.0/19', '104.24.128.0/20', '104.22.64.0/20', '162.159.240.0/20', '66.235.200.0/24', '108.162.194.0/24', '104.28.128.0/20', '162.159.1.0/24', '104.17.144.0/20', '172.65.80.0/20', '104.24.208.0/20', '104.18.80.0/20', '198.41.129.0/24', '104.27.80.0/20', '104.19.160.0/20', '198.41.222.0/24', '172.64.35.0/24', '104.16.80.0/20', '104.18.208.0/20', '162.159.22.0/24', '104.25.64.0/20', '104.18.64.0/20', '198.41.128.0/24', '162.159.26.0/24', '104.19.48.0/20', '104.25.112.0/20', '104.28.160.0/20', '104.17.208.0/20', '172.64.144.0/20', '172.65.48.0/20', '162.159.13.0/24', '104.19.112.0/20', '172.65.96.0/20', '104.25.192.0/20', '104.28.208.0/20', '108.162.192.0/24', '172.64.208.0/20', '104.25.128.0/20', '104.16.224.0/20', '104.16.160.0/20', '104.24.16.0/20', '104.26.0.0/20', '104.16.32.0/20', '104.31.80.0/20', '104.27.48.0/20', '173.245.59.0/24', '104.16.16.0/20', '162.159.27.0/24'}",18.0,,7.0,,0,0,0,0,12.0,3.0,2.0,2.0,9.0,,,3.0,3.0,18.0,1.0,1.0,,1.0,3.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733920.0,2020-04-24 13:12:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,0,214,0,0,269,set(),13335,35,234,5,"{'162.158.232.0/22', '188.114.104.0/24', '103.21.244.0/24', '172.68.112.0/22', '8.44.2.0/24'}",15.0,3.0,16.0,,0,0,0,0,16.0,8.0,5.0,,2.0,1.0,,7.0,5.0,12.0,,1.0,4.0,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587733980.0,2020-04-24 13:13:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,214,0,0,41,set(),13335,21,20,2,"{'172.69.18.0/24', '8.44.2.0/24'}",8.0,,3.0,,0,0,0,0,5.0,2.0,2.0,1.0,1.0,,,3.0,2.0,5.0,1.0,4.0,2.0,3.0,2.0,2.0,6.0,,3.0,1.0,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
1587734040.0,2020-04-24 13:14:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,6,0,214,0,0,12,set(),13335,5,7,4,"{'162.158.232.0/22', '103.21.244.0/24', '172.68.112.0/22', '8.44.2.0/24'}",2.0,,,,0,0,0,0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734100.0,2020-04-24 13:15:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,214,0,0,5,set(),13335,2,3,3,"{'162.158.232.0/22', '172.68.112.0/22', '8.44.2.0/24'}",,,,,0,0,0,0,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734160.0,2020-04-24 13:16:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,7,0,214,0,0,31,set(),13335,14,17,4,"{'162.158.232.0/22', '103.21.244.0/24', '172.68.112.0/22', '8.44.2.0/24'}",7.0,1.0,1.0,,0,0,0,0,1.0,3.0,3.0,2.0,3.0,,,2.0,4.0,,,1.0,,3.0,5.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734220.0,2020-04-24 13:17:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,214,0,0,11,set(),13335,5,6,0,set(),4.0,,1.0,,0,0,0,0,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734280.0,2020-04-24 13:18:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,214,0,0,310,set(),13335,22,288,1,{'103.21.244.0/24'},10.0,1.0,9.0,2.0,0,0,0,0,10.0,3.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,8.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734340.0,2020-04-24 13:19:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,214,0,0,17,set(),13335,5,12,0,set(),2.0,,3.0,,0,0,0,0,,3.0,1.0,,,,,1.0,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734400.0,2020-04-24 13:20:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,214,0,0,6,set(),13335,2,4,1,{'103.21.244.0/24'},1.0,1.0,,,0,0,0,0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734460.0,2020-04-24 13:21:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,214,0,0,27,set(),13335,5,22,0,set(),3.0,2.0,,,0,0,0,0,,,2.0,,3.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734520.0,2020-04-24 13:22:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,1,215,0,0,97,set(),13335,34,62,2,"{'173.245.49.0/24', '103.21.244.0/24'}",17.0,2.0,12.0,,0,0,0,0,5.0,10.0,3.0,,5.0,,,8.0,5.0,12.0,,3.0,11.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734580.0,2020-04-24 13:23:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,2,217,0,0,82,set(),13335,21,59,1,{'103.21.244.0/24'},7.0,5.0,8.0,,0,0,0,0,6.0,8.0,3.0,,3.0,3.0,,5.0,1.0,6.0,,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734640.0,2020-04-24 13:24:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,1,218,0,0,128,set(),13335,45,82,0,set(),29.0,1.0,14.0,,0,0,0,0,22.0,6.0,1.0,,17.0,,,5.0,1.0,21.0,,1.0,,3.0,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734700.0,2020-04-24 13:25:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,2,220,0,0,251,set(),13335,18,231,1,{'103.21.244.0/24'},4.0,2.0,12.0,,0,0,0,0,13.0,4.0,,,3.0,,,7.0,1.0,6.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734760.0,2020-04-24 13:26:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,10,10,230,0,0,637,set(),13335,178,449,10,"{'172.68.108.0/22', '172.68.200.0/22', '198.41.240.0/24', '198.41.242.0/24', '162.158.200.0/22', '8.43.122.0/24', '8.42.54.0/24', '103.21.244.0/24', '8.41.5.0/24', '198.41.241.0/24'}",97.0,14.0,65.0,,0,0,0,0,95.0,28.0,2.0,,56.0,,,44.0,9.0,72.0,,2.0,7.0,5.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734820.0,2020-04-24 13:27:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,167,set(),13335,51,116,1,{'103.21.244.0/24'},32.0,2.0,17.0,,0,0,0,0,18.0,11.0,4.0,,15.0,1.0,,6.0,5.0,20.0,,,3.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734880.0,2020-04-24 13:28:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,230,0,0,72,set(),13335,22,50,0,set(),19.0,,3.0,,0,0,0,0,9.0,1.0,2.0,,9.0,,,8.0,1.0,2.0,,,1.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587734940.0,2020-04-24 13:29:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,9,0,230,0,0,100,set(),13335,18,82,3,"{'104.27.64.0/20', '104.25.176.0/20', '104.25.32.0/20'}",13.0,1.0,4.0,,0,0,0,0,2.0,,4.0,,12.0,,,3.0,1.0,5.0,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587735000.0,2020-04-24 13:30:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,4,0,230,0,0,311,set(),13335,27,284,4,"{'104.27.64.0/20', '103.21.244.0/24', '104.25.176.0/20', '104.25.32.0/20'}",16.0,4.0,7.0,,0,0,0,0,6.0,5.0,4.0,,8.0,1.0,,10.0,1.0,6.0,,,4.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587735060.0,2020-04-24 13:31:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,329,set(),13335,88,241,1,{'103.21.244.0/24'},22.0,8.0,46.0,,0,0,0,0,36.0,10.0,13.0,1.0,19.0,4.0,,15.0,15.0,19.0,2.0,9.0,7.0,9.0,16.0,3.0,1.0,1.0,1.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1587735120.0,2020-04-24 13:32:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,230,0,0,833,set(),13335,163,670,3,"{'104.27.64.0/20', '104.25.176.0/20', '104.25.32.0/20'}",23.0,32.0,78.0,2.0,0,0,0,0,52.0,44.0,20.0,2.0,23.0,12.0,,26.0,23.0,34.0,1.0,20.0,15.0,19.0,30.0,10.0,7.0,,2.0,2.0,,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
1587735180.0,2020-04-24 13:33:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,121,set(),13335,43,78,1,{'173.245.49.0/24'},15.0,6.0,19.0,2.0,0,0,0,0,9.0,12.0,6.0,,13.0,1.0,,8.0,8.0,6.0,,1.0,,7.0,11.0,,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
1587735240.0,2020-04-24 13:34:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,32,set(),13335,22,10,1,{'103.21.244.0/24'},7.0,1.0,7.0,,0,0,0,0,3.0,12.0,,1.0,3.0,,,2.0,4.0,9.0,1.0,5.0,,5.0,1.0,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587735300.0,2020-04-24 13:35:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,11,set(),13335,3,8,1,{'103.21.244.0/24'},3.0,,,,0,0,0,0,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587735360.0,2020-04-24 13:36:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,133,set(),13335,5,128,1,{'103.21.244.0/24'},5.0,,,,0,0,0,0,1.0,,1.0,,3.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587735420.0,2020-04-24 13:37:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,230,0,0,8,set(),13335,3,5,0,set(),3.0,,,,0,0,0,0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587735480.0,2020-04-24 13:38:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,230,0,0,1,set(),13335,1,0,1,{'103.21.244.0/24'},1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
